continent;country;region;city;lat;lon;wmo
Asia;Japan;;HIKONE;35.28;136.25;477610
Asia;Japan;;HIMEJI;34.83;134.67;477690
Asia;Japan;;HIRADO;33.37;129.55;478050
Asia;Japan;;HIROO;42.30;143.32;474400
Asia;Japan;;HIROSHIMA;34.40;132.47;477650
Asia;Japan;;HITA;33.32;130.93;478140
Asia;Japan;;HITOYOSHI;32.22;130.75;478240
Asia;Japan;;HOFU AB;34.03;131.55;477880
Asia;Japan;;HYAKURI AB;36.18;140.42;477150
Asia;Japan;;IIDA;35.52;137.82;476370
Asia;Japan;;IIZUKA;33.65;130.70;478090
Asia;Japan;;IRAKO;34.63;137.10;476530
Asia;Japan;;IROZAKI;34.60;138.85;476660
Asia;Japan;;IRUMA AB;35.83;139.42;476430
Asia;Japan;;ISHIGAKIJIMA;24.33;124.17;479180
Asia;Japan;;ISHINOMAKI;38.43;141.30;475920
Asia;Japan;;IWAKUNI;34.15;132.23;477640
Asia;Japan;;IWAMIZAWA;43.22;141.78;474130
Asia;Japan;;IWOJIMA;24.78;141.32;479810
Asia;Japan;;IZUHARA;34.20;129.30;478000
Asia;Japan;;KADENA (USAFNAVY);26.35;127.77;479310
Asia;Japan;;KAGOSHIMA;31.55;130.55;478270
Asia;Japan;;KANAZAWA;36.58;136.63;476050
Asia;Japan;;KANOYA AB;31.37;130.83;478500
Asia;Japan;;KANSAI INTERNATIONA;34.43;135.25;477740
Asia;Japan;;KARUIZAWA;36.35;138.55;476220
Asia;Japan;;KATSUURA;35.15;140.32;476740
Asia;Japan;;KAWAGUCHIKO;35.50;138.77;476400
Asia;Japan;;KITAMIESASHI;44.93;142.58;474020
Asia;Japan;;KOBE;34.70;135.22;477700
Asia;Japan;;KOCHI;33.57;133.55;478930
Asia;Japan;;KOFU;35.67;138.55;476380
Asia;Japan;;KOMATSU AB;36.40;136.40;477040
Asia;Japan;;KOMATSUSHIMA AB;34.00;134.63;478840
Asia;Japan;;KUMAGAYA;36.15;139.38;476260
Asia;Japan;;KUMAMOTO;32.82;130.70;478190
Asia;Japan;;KUMEJIMA;26.33;126.80;479290
Asia;Japan;;KURE;34.23;132.55;477660
Asia;Japan;;KUSHIRO;42.98;144.38;474180
Asia;Japan;;KUTCHAN;42.90;140.75;474330
Asia;Japan;;KYOTO;35.02;135.73;477590
Asia;Japan;;MAEBASHI;36.40;139.07;476240
Asia;Japan;;MAIZURU;35.45;135.32;477500
Asia;Japan;;MAKURAZAKI;31.27;130.30;478310
Asia;Japan;;MATSUE;35.45;133.07;477410
Asia;Japan;;MATSUMOTO;36.25;137.97;476180
Asia;Japan;;MATSUSHIMA AB;38.40;141.22;475910
Asia;Japan;;MATSUYAMA;33.85;132.78;478870
Asia;Japan;;MIHO AB;35.48;133.23;477430
Asia;Japan;;MINAMIDAITOJIMA;25.83;131.23;479450
Asia;Japan;;MINAMITORISHIMA;24.28;153.98;479910
Asia;Japan;;MISAWA AB;40.70;141.37;475800
Asia;Japan;;MISHIMA;35.12;138.93;476570
Asia;Japan;;MITO;36.38;140.47;476290
Asia;Japan;;MIYAKEJIMA;34.12;139.52;476770
Asia;Japan;;MIYAKO;39.65;141.97;475850
Asia;Japan;;MIYAKOJIMA;24.80;125.28;479270
Asia;Japan;;MIYAKONOJO;31.73;131.08;478290
Asia;Japan;;MIYAZAKI;31.93;131.42;478300
Asia;Japan;;MOMBETSU;44.35;143.35;474350
Asia;Japan;;MORIOKA;39.70;141.17;475840
Asia;Japan;;MURORAN;42.32;140.98;474230
Asia;Japan;;MUROTOMISAKI;33.25;134.18;478990
Asia;Japan;;MUTSU;41.28;141.22;475760
Asia;Japan;;NAGANO;36.67;138.20;476100
Asia;Japan;;NAGASAKI;32.73;129.87;478170
Asia;Japan;;NAGOYA;35.17;136.97;476360
Asia;Japan;;NAGOYA AIRPORT;35.25;136.92;476350
Asia;Japan;;NAHA;26.20;127.68;479360
Asia;Japan;;NAHA AIRPORT;26.20;127.65;479300
Asia;Japan;;NARA;34.70;135.83;477800
Asia;Japan;;NAZE;28.38;129.50;479090
Asia;Japan;;NEMURO;43.33;145.58;474200
Asia;Japan;;NEW TOKYO INTERNATI;35.77;140.38;476860
Asia;Japan;;NIIGATA;37.92;139.05;476040
Asia;Japan;;NIKKO;36.73;139.50;476900
Asia;Japan;;NOBEOKA;32.58;131.65;478220
Asia;Japan;;NYUTABARU AB;32.08;131.45;478540
Asia;Japan;;OBIHIRO;42.92;143.22;474170
Asia;Japan;;OFUNATO;39.07;141.72;475120
Asia;Japan;;OITA;33.23;131.62;478150
Asia;Japan;;OKAYAMA;34.67;133.92;477680
Asia;Japan;;OKINOERABU;27.43;128.70;479420
Asia;Japan;;OMAEZAKI;34.60;138.22;476550
Asia;Japan;;OMINATO AB;41.23;141.13;475160
Asia;Japan;;OMU;44.58;142.97;474050
Asia;Japan;;ONAHAMA;36.95;140.90;475980
Asia;Japan;;OSAKA;34.68;135.52;477720
Asia;Japan;;OSAKA INTERNATIONAL;34.78;135.43;477710
Asia;Japan;;OSHIMA;34.75;139.38;476750
Asia;Japan;;OTARU;43.18;141.02;474110
Asia;Japan;;OWASE;34.07;136.20;476630
Asia;Japan;;OZUKI AB;34.05;131.05;477870
Asia;Japan;;RUMOI;43.95;141.63;474060
Asia;Japan;;SAGA;33.27;130.30;478130
Asia;Japan;;SAIGO;36.20;133.33;477400
Asia;Japan;;SAKAI;35.55;133.23;477420
Asia;Japan;;SAKATA;38.92;139.85;475870
Asia;Japan;;SAPPORO;43.07;141.33;474120
Asia;Japan;;SASEBO;33.15;129.73;478120
Asia;Japan;;SENDAI;38.27;140.90;475900
Asia;Japan;;SHIMIZU;32.72;133.02;478980
Asia;Japan;;SHIMOFUSA AB;35.80;140.02;477270
Asia;Japan;;SHIMONOSEKI;33.95;130.93;477620
Asia;Japan;;SHINJO;38.75;140.32;475200
Asia;Japan;;SHIONOMISAKI;33.45;135.77;477780
Asia;Japan;;SHIRAKAWA;37.13;140.22;475970
Asia;Japan;;SHIZUHAMA AB;34.82;138.30;476580
Asia;Japan;;SHIZUOKA;34.98;138.40;476560
Asia;Japan;;SUKUMO;32.92;132.70;478970
Asia;Japan;;SUMOTO;34.33;134.90;477760
Asia;Japan;;SUTTSU;42.80;140.22;474210
Asia;Japan;;SUWA;36.05;138.12;476200
Asia;Japan;;TADOTSU;34.28;133.75;478900
Asia;Japan;;TAKADA;37.10;138.25;476120
Asia;Japan;;TAKAMATSU;34.32;134.05;478910
Asia;Japan;;TAKAYAMA;36.15;137.25;476170
Asia;Japan;;TANEGASHIMA;30.73;130.98;478370
Asia;Japan;;TATEYAMA;34.98;139.87;476720
Asia;Japan;;TATEYAMA AB;34.98;139.83;476880
Asia;Japan;;TOKUSHIMA;34.07;134.57;478950
Asia;Japan;;TOKUSHIMA AB;34.13;134.62;478810
Asia;Japan;;TOKYO;35.68;139.77;476620
Asia;Japan;;TOKYO INTERNATIONAL;35.55;139.78;476710
Asia;Japan;;TOMAKOMAI;42.62;141.55;474240
Asia;Japan;;TOTTORI;35.48;134.20;477460
Asia;Japan;;TOYAMA;36.72;137.20;476070
Asia;Japan;;TOYOOKA;35.53;134.82;477470
Asia;Japan;;TSU;34.73;136.52;476510
Asia;Japan;;TSUIKI AB;33.68;131.05;478400
Asia;Japan;;TSURUGA;35.65;136.07;476310
Asia;Japan;;TSUYAMA;35.07;134.02;477560
Asia;Japan;;UENO;34.77;136.15;476490
Asia;Japan;;UNZENDAKE;32.73;130.27;478180
Asia;Japan;;URAKAWA;42.17;142.78;474260
Asia;Japan;;USHIBUKA;31.72;130.03;478380
Asia;Japan;;UTSUNOMIYA;36.55;139.87;476150
Asia;Japan;;UWAJIMA;33.23;132.55;478920
Asia;Japan;;WAJIMA;37.40;136.90;476000
Asia;Japan;;WAKAMATSU;37.48;139.92;475700
Asia;Japan;;WAKAYAMA;34.23;135.17;477770
Asia;Japan;;WAKKANAI;45.42;141.68;474010
Asia;Japan;;YAKUSHIMA;30.38;130.67;478360
Asia;Japan;;YAMAGATA;38.25;140.35;475880
Asia;Japan;;YAMAGUCHI;34.17;131.45;477840
Asia;Japan;;YOKKAICHI;34.93;136.58;476840
Asia;Japan;;YOKOHAMA;35.43;139.65;476700
Asia;Japan;;YOKOSUKA;35.28;139.67;476960
Asia;Japan;;YOKOTA (JASDF/USAF);35.75;139.35;476420
Asia;Japan;;YONAGO;35.43;133.33;477440
Asia;Japan;;YONAGUNIJIMA;24.47;123.02;479120
Asia;Jordan;;AMMAN AIRPORT;31.98;35.98;402700
Asia;Jordan;;AQABA AIRPORT;29.55;35.00;403400
Asia;Jordan;;H-4 IRWAISHED;32.50;38.20;402500
Asia;Jordan;;IRBED;32.55;35.85;402550
Asia;Jordan;;MAAN;30.17;35.78;403100
Asia;Jordan;;MAFRAQ;32.37;36.25;402650
Asia;Jordan;;QUEEN ALIA AIRPORT;31.72;35.98;402720
Asia;Kazakhstan;;AKKOL;52.00;70.95;350850
Asia;Kazakhstan;;AKKUDUK;42.97;54.12;382320
Asia;Kazakhstan;;AKTOBE;50.28;57.15;352290
Asia;Kazakhstan;;ALMATY;43.23;76.93;368700
Asia;Kazakhstan;;AMANGELDY;50.13;65.23;353610
Asia;Kazakhstan;;ARALSKOE MORE;46.78;61.65;357460
Asia;Kazakhstan;;ASTANA;51.13;71.37;351880
Asia;Kazakhstan;;ATBASAR;51.82;68.37;350780
Asia;Kazakhstan;;ATYRAU;47.12;51.92;357000
Asia;Kazakhstan;;BALHASH;46.80;75.08;357960
Asia;Kazakhstan;;BALKASINO;52.53;68.75;289780
Asia;Kazakhstan;;BARSHATAS;48.17;78.67;364980
Asia;Kazakhstan;;BERLIK;49.88;69.52;353760
Asia;Kazakhstan;;BLACOVESCHENKA;54.37;66.97;287660
Asia;Kazakhstan;;BOLSHE NARYMSKOE;49.20;84.52;364280
Asia;Kazakhstan;;CARDARA;41.37;68.00;384390
Asia;Kazakhstan;;CELKAR;47.85;59.62;356330
Asia;Kazakhstan;;CIRIK-RABAT;44.07;62.90;380490
Asia;Kazakhstan;;DZHAMBEJTY;50.25;52.57;352170
Asia;Kazakhstan;;DZHUSALY;45.50;64.08;359530
Asia;Kazakhstan;;ESIL;51.88;66.33;350670
Asia;Kazakhstan;;FORT SHEVCHENKO;44.55;50.25;380010
Asia;Kazakhstan;;IRGIZ;48.62;61.27;355420
Asia;Kazakhstan;;IRTYSHSK;53.35;75.45;298070
Asia;Kazakhstan;;ISILKUL;54.90;71.25;286880
Asia;Kazakhstan;;KARAGANDA;49.80;73.15;353940
Asia;Kazakhstan;;KARSAKPAJ;47.83;66.75;356630
Asia;Kazakhstan;;KAZALINSK;45.77;62.12;358490
Asia;Kazakhstan;;KOKPEKTY;48.75;82.37;365350
Asia;Kazakhstan;;KOKSHETAY;53.28;69.38;288790
Asia;Kazakhstan;;KOZASAJ;48.22;57.12;355290
Asia;Kazakhstan;;KULSARY;46.80;53.92;357150
Asia;Kazakhstan;;KUSTANAI;53.22;63.62;289520
Asia;Kazakhstan;;KYZYLORDA;44.85;65.50;380620
Asia;Kazakhstan;;KZYLZAR;48.30;69.65;355760
Asia;Kazakhstan;;LENINOGORSK;50.33;83.55;362080
Asia;Kazakhstan;;MOINTY;47.20;73.35;357910
Asia;Kazakhstan;;MUGODZARSKAJA;48.63;58.50;355320
Asia;Kazakhstan;;NOVYJ USHTOGAN;47.90;48.80;346910
Asia;Kazakhstan;;PAVLODAR;52.30;76.93;360030
Asia;Kazakhstan;;PETROPAVLOVSK;54.83;69.15;286790
Asia;Kazakhstan;;POLTAVKA;54.37;71.75;287860
Asia;Kazakhstan;;RUZAEVKA;52.82;66.97;289660
Asia;Kazakhstan;;SAM;45.40;56.12;359250
Asia;Kazakhstan;;SEMIJARKA;50.87;78.35;361520
Asia;Kazakhstan;;SEMIPALATINSK;50.42;80.30;361770
Asia;Kazakhstan;;SHYMKENT;42.32;69.70;383280
Asia;Kazakhstan;;SUCINSK;52.95;70.22;289840
Asia;Kazakhstan;;TAIPAK;49.05;51.87;354060
Asia;Kazakhstan;;TASTY;44.80;69.12;380810
Asia;Kazakhstan;;TEMIR;49.15;57.12;354260
Asia;Kazakhstan;;TORGAI;49.63;63.50;353580
Asia;Kazakhstan;;TURKESTAN;43.27;68.22;381980
Asia;Kazakhstan;;UC-ARAL;46.17;80.93;367290
Asia;Kazakhstan;;UIL;49.07;54.68;354160
Asia;Kazakhstan;;UJUK;43.78;70.93;382030
Asia;Kazakhstan;;ULANBEL';44.80;71.07;380910
Asia;Kazakhstan;;URALSK;51.25;51.28;351080
Asia;Kazakhstan;;URDZHAR;47.12;81.62;366390
Asia;Kazakhstan;;URICKY;53.32;65.55;288670
Asia;Kazakhstan;;VOLODARSKOE;53.32;68.10;288770
Asia;Kazakhstan;;ZAJSAN;47.47;84.92;366650
Asia;Kazakhstan;;ZHALTYR;51.62;69.80;351730
Asia;Kazakhstan;;ZHAMBYL;42.85;71.38;383410
Asia;Kazakhstan;;ZHARKENT;44.17;80.07;368590
Asia;Kazakhstan;;ZHARYK;48.85;72.87;354970
Asia;Kazakhstan;;ZHEZKAZGAN;47.80;67.72;356710
Asia;Kazakhstan;;ZLIKHA;45.25;67.07;359690
Asia;Kazakhstan;;ZMEINOGORSK;51.15;82.20;360380
Asia;Kazakhstan;;ZVERINOGOLOVSKAJA;54.47;64.87;287560
Asia;Korea, Democratic People's Republic of;;ANJU;39.62;125.65;470500
Asia;Korea, Democratic People's Republic of;;CHANGJIN;40.37;127.25;470310
Asia;Korea, Democratic People's Republic of;;CHANGJON;38.73;128.18;470610
Asia;Korea, Democratic People's Republic of;;CHONGJIN;41.78;129.82;470080
Asia;Korea, Democratic People's Republic of;;CHUNGGANG;41.78;126.88;470140
Asia;Korea, Democratic People's Republic of;;HAEJU;38.03;125.70;470690
Asia;Korea, Democratic People's Republic of;;HAMHEUNG;39.93;127.55;470410
Asia;Korea, Democratic People's Republic of;;HUICHON;40.17;126.25;470390
Asia;Korea, Democratic People's Republic of;;HYESAN;41.40;128.17;470160
Asia;Korea, Democratic People's Republic of;;KAESONG;37.97;126.57;470700
Asia;Korea, Democratic People's Republic of;;KANGGYE;40.97;126.60;470200
Asia;Korea, Democratic People's Republic of;;KIMCHAEK;40.67;129.20;470250
Asia;Korea, Democratic People's Republic of;;KUSONG;39.98;125.25;470370
Asia;Korea, Democratic People's Republic of;;NAMPO;38.72;125.38;470600
Asia;Korea, Democratic People's Republic of;;PUNGSAN;40.82;128.15;470220
Asia;Korea, Democratic People's Republic of;;PYONGGANG;38.42;127.28;470750
Asia;Korea, Democratic People's Republic of;;PYONGYANG;39.03;125.78;470580
Asia;Korea, Democratic People's Republic of;;RYONGYON;38.15;124.88;470680
Asia;Korea, Democratic People's Republic of;;SAMJIYON;41.82;128.30;470050
Asia;Korea, Democratic People's Republic of;;SARIWON;38.52;125.77;470650
Asia;Korea, Democratic People's Republic of;;SENBONG;42.32;130.40;470030
Asia;Korea, Democratic People's Republic of;;SINGYE;38.50;126.53;470670
Asia;Korea, Democratic People's Republic of;;SINPO;40.03;128.18;470460
Asia;Korea, Democratic People's Republic of;;SINUIJU;40.10;124.38;470350
Asia;Korea, Democratic People's Republic of;;SUPUNG;40.45;124.93;470280
Asia;Korea, Democratic People's Republic of;;WONSAN;39.18;127.43;470550
Asia;Korea, Democratic People's Republic of;;YANGDOK;39.22;126.65;470520
Asia;Korea, Republic of;;ANDONG;36.57;128.72;471360
Asia;Korea, Republic of;;BAENGNYEONGDO AB;37.93;124.67;471030
Asia;Korea, Republic of;;BUSAN;35.10;129.03;471590
Asia;Korea, Republic of;;CHEJU;33.28;126.17;471850
Asia;Korea, Republic of;;CHEONGJU;36.63;127.45;471310
Asia;Korea, Republic of;;CHEONGJU INTL AIRPO;36.72;127.50;471280
Asia;Korea, Republic of;;CHEORWON;38.15;127.30;470950
Asia;Korea, Republic of;;CHUNCHEON;37.90;127.73;471010
Asia;Korea, Republic of;;CHUPUNGNYEONG;36.22;128.00;471350
Asia;Korea, Republic of;;DAEGU;35.88;128.62;471430
Asia;Korea, Republic of;;DAEGU INTL AIRPORT;35.90;128.67;471420
Asia;Korea, Republic of;;DAEGWALLYEONG;37.68;128.77;471000
Asia;Korea, Republic of;;DAEJEON;36.37;127.37;471330
Asia;Korea, Republic of;;DONGHAE RADAR;37.50;129.13;471060
Asia;Korea, Republic of;;GANGNEUNG;37.75;128.90;471050
Asia;Korea, Republic of;;GANGNEUNG AB;37.75;128.95;471070
Asia;Korea, Republic of;;GIMHAE INTL AIRPORT;35.18;128.93;471530
Asia;Korea, Republic of;;GIMPO INTL AIRPORT;37.57;126.78;471100
Asia;Korea, Republic of;;GUNSAN;36.00;126.77;471400
Asia;Korea, Republic of;;GWANGJU;35.17;126.90;471560
Asia;Korea, Republic of;;GWANGJU AB;35.12;126.82;471580
Asia;Korea, Republic of;;INCHEON;37.47;126.63;471120
Asia;Korea, Republic of;;JEJU;33.52;126.53;471840
Asia;Korea, Republic of;;JEJU INTL AIRPORT;33.52;126.50;471820
Asia;Korea, Republic of;;JEONJU;35.82;127.15;471460
Asia;Korea, Republic of;;JINJU;35.20;128.12;471920
Asia;Korea, Republic of;;KUNSAN (US/KOR-AFB);35.90;126.62;471410
Asia;Korea, Republic of;;MASAN;35.18;128.57;471550
Asia;Korea, Republic of;;MOESULPO AB;33.20;126.27;471870
Asia;Korea, Republic of;;MOKPO;34.82;126.38;471650
Asia;Korea, Republic of;;OSAN AB;37.10;127.03;471220
Asia;Korea, Republic of;;POHANG;36.03;129.38;471380
Asia;Korea, Republic of;;POHANG AB;35.98;129.42;471390
Asia;Korea, Republic of;;PYONGTAEK (A-511);36.97;127.03;471270
Asia;Korea, Republic of;;SACHON (KOR-AFB);35.08;128.08;471610
Asia;Korea, Republic of;;SEOGWIPO;33.25;126.57;471890
Asia;Korea, Republic of;;SEOSAN;36.77;126.50;471290
Asia;Korea, Republic of;;SEOUL;37.57;126.97;471080
Asia;Korea, Republic of;;SEOUL (KOR-AF HQ);37.50;126.93;471170
Asia;Korea, Republic of;;SEOUL AB;37.43;127.12;471110
Asia;Korea, Republic of;;SOKCHO;38.25;128.57;470900
Asia;Korea, Republic of;;SUWON;37.27;126.98;471190
Asia;Korea, Republic of;;TONGYEONG;34.85;128.43;471620
Asia;Korea, Republic of;;ULJIN;36.98;129.42;471300
Asia;Korea, Republic of;;ULLEUNGDO;37.48;130.90;471150
Asia;Korea, Republic of;;ULSAN;35.55;129.32;471520
Asia;Korea, Republic of;;WANDO;34.40;126.70;471700
Asia;Korea, Republic of;;WONJU;37.33;127.95;471140
Asia;Korea, Republic of;;YECHEON AB;36.63;128.35;471340
Asia;Korea, Republic of;;YEONGWOL;37.18;128.47;471210
Asia;Korea, Republic of;;YEOSU;34.73;127.75;471680
Asia;Kuwait;;KUWAIT INTERNATIONA;29.22;47.97;405820
Asia;Kyrgyzstan;;BISHKEK;42.85;74.53;383530
Asia;Kyrgyzstan;;DZHALAL-ABAD;40.92;72.95;386130
Asia;Kyrgyzstan;;NARYN;41.43;76.00;369740
Asia;Kyrgyzstan;;OSH;40.53;72.80;386150
Asia;Kyrgyzstan;;TALAS;42.52;72.22;383450
Asia;Kyrgyzstan;;TIAN-SHAN;41.88;78.23;369820
Asia;Kyrgyzstan;;TOKMAK;42.83;75.28;369110
Asia;Lebanon;;BEYROUTH (AEROPORT);33.82;35.48;401000
Asia;Macao;;TAIPA GRANDE;22.15;113.60;450110
Asia;Malaysia;;BINTULU;3.20;113.03;964410
Asia;Malaysia;;KOTA BHARU;6.17;102.28;486150
Asia;Malaysia;;KOTA KINABALU;5.93;116.05;964710
Asia;Malaysia;;KUALA LUMPUR SUBANG;3.12;101.55;486470
Asia;Malaysia;;KUANTAN;3.78;103.22;486570
Asia;Malaysia;;KUCHING;1.48;110.33;964130
Asia;Malaysia;;LABUAN;5.30;115.25;964650
Asia;Malaysia;;MALACCA;2.27;102.25;486650
Asia;Malaysia;;MIRI;4.33;113.98;964490
Asia;Malaysia;;PENANG/BAYAN LEPAS;5.30;100.27;486010
Asia;Malaysia;;SANDAKAN;5.90;118.07;964910
Asia;Malaysia;;SIBU;2.33;111.83;964210
Asia;Malaysia;;SITIAWAN;4.22;100.70;486200
Asia;Malaysia;;TAWAU;4.27;117.88;964810
Asia;Maldives;;MALE;4.20;73.53;435550
Asia;Mongolia;;ALTAI;46.40;96.25;442770
Asia;Mongolia;;ARVAIHEER;46.27;102.78;442880
Asia;Mongolia;;BAITAG;46.12;91.47;442650
Asia;Mongolia;;BARUUN-URT;46.68;113.28;443050
Asia;Mongolia;;BARUUNHARAA;48.92;106.07;442410
Asia;Mongolia;;BARUUNTURUUN;49.65;94.40;442130
Asia;Mongolia;;BAYAN-OVOO;47.78;112.12;443020
Asia;Mongolia;;BAYANBULAG;46.83;98.08;442750
Asia;Mongolia;;BAYANDELGER;45.73;112.37;443520
Asia;Mongolia;;BAYANHONGOR;46.13;100.68;442870
Asia;Mongolia;;BULGAN;48.80;103.55;442390
Asia;Mongolia;;CHOIBALSAN;48.08;114.55;442590
Asia;Mongolia;;CHOIR;46.45;108.22;442980
Asia;Mongolia;;DALANZADGAD;43.58;104.42;443730
Asia;Mongolia;;DASHBALBAR;49.55;114.40;442560
Asia;Mongolia;;ERDENEMANDAL;48.53;101.38;442370
Asia;Mongolia;;GALUUT;46.70;100.13;442840
Asia;Mongolia;;HATGAL;50.43;100.15;442070
Asia;Mongolia;;HOVD;48.02;91.57;442180
Asia;Mongolia;;HUJIRT;46.90;102.77;442850
Asia;Mongolia;;HUTAG;49.38;102.70;442320
Asia;Mongolia;;KHALKH-GOL;47.62;118.62;443130
Asia;Mongolia;;MAANTI;47.30;107.48;442940
Asia;Mongolia;;MANDALGOBI;45.77;106.28;443410
Asia;Mongolia;;MATAD;47.17;115.63;443140
Asia;Mongolia;;MUREN;49.63;100.17;442310
Asia;Mongolia;;OMNO-GOBI;49.02;91.72;442150
Asia;Mongolia;;RINCHINLHUMBE;51.12;99.67;442030
Asia;Mongolia;;SAIKHAN-OVOO;45.45;103.90;443360
Asia;Mongolia;;SAINSHAND;44.90;110.12;443540
Asia;Mongolia;;TARIALAN;49.57;102.00;442300
Asia;Mongolia;;TOSONTSENGEL;48.73;98.20;442250
Asia;Mongolia;;TSETSERLEG;47.45;101.47;442820
Asia;Mongolia;;TSOGT-OVOO;44.42;105.32;443470
Asia;Mongolia;;ULAANBAATAR;47.92;106.87;442920
Asia;Mongolia;;ULAANGOM;49.80;92.08;442120
Asia;Mongolia;;ULGI;48.93;89.93;442140
Asia;Mongolia;;ULIASTAI;47.75;96.85;442720
Asia;Mongolia;;UNDERKHAAN;47.32;110.63;443040
Asia;Mongolia;;ZAMYN-UUD;43.73;111.90;443580
Asia;Oman;;BURAIMI;24.23;55.78;412440
Asia;Oman;;FAHUD;22.33;56.48;412620
Asia;Oman;;MASIRAH;20.67;58.90;412880
Asia;Oman;;SALALAH;17.03;54.08;413160
Asia;Oman;;SEEB INTL AIRPORT;23.58;58.28;412560
Asia;Oman;;SOHAR MAJIS;24.47;56.63;412460
Asia;Oman;;SUR;22.53;59.47;412680
Asia;Oman;;THUMRAIT;17.67;54.02;413140
Asia;Pakistan;;ISLAMABAD AIRPORT;33.62;73.10;415710
Asia;Pakistan;;KARACHI AIRPORT;24.90;67.13;417800
Asia;Pakistan;;LAHORE AIRPORT;31.52;74.40;416410
Asia;Palestinian Territory, Occupied;;JERUSALEM AIRPORT;31.87;35.22;402900
Asia;Qatar;;DOHA INTERNATIONAL;25.25;51.57;411700
Asia;Saudi Arabia;;ABHA;18.23;42.65;411120
Asia;Saudi Arabia;;AL-AHSA;25.30;49.48;404200
Asia;Saudi Arabia;;AL-BAHA;20.30;41.65;410550
Asia;Saudi Arabia;;AL-JOUF;29.78;40.10;403610
Asia;Saudi Arabia;;AL-MADINAH;24.55;39.70;404300
Asia;Saudi Arabia;;AL-QAISUMAH;28.32;46.13;403730
Asia;Saudi Arabia;;AL-TAIF;21.48;40.55;410360
Asia;Saudi Arabia;;AL-WEJH;26.20;36.48;404000
Asia;Saudi Arabia;;ARAR;30.90;41.13;403570
Asia;Saudi Arabia;;BISHA;19.98;42.63;410840
Asia;Saudi Arabia;;DHAHRAN;26.27;50.17;404160
Asia;Saudi Arabia;;GASSIM;26.30;43.77;404050
Asia;Saudi Arabia;;GIZAN;16.88;42.58;411400
Asia;Saudi Arabia;;GURIAT;31.40;37.28;403600
Asia;Saudi Arabia;;HAIL;27.43;41.68;403940
Asia;Saudi Arabia;;JEDDAH (KING ABDUL AZIZ INTL);21.70;39.18;410240
Asia;Saudi Arabia;;KHAMIS MUSHAIT;18.30;42.80;411140
Asia;Saudi Arabia;;KING KHALED INT. AI;24.93;46.72;404370
Asia;Saudi Arabia;;MAKKAH;21.43;39.77;410300
Asia;Saudi Arabia;;NAJRAN;17.62;44.42;411280
Asia;Saudi Arabia;;RAFHA;29.62;43.48;403620
Asia;Saudi Arabia;;RIYADH OBS. (O.A.P.);24.70;46.73;404380
Asia;Saudi Arabia;;SHARORAH;17.47;47.10;411360
Asia;Saudi Arabia;;TABUK;28.38;36.60;403750
Asia;Saudi Arabia;;TURAIF;31.68;38.73;403560
Asia;Saudi Arabia;;YENBO;24.13;38.07;404390
Asia;Singapore;;SINGAPORE/CHANGI AI;1.37;103.98;486980
Asia;Sri Lanka;;KATUNAYAKE;7.17;79.88;434500
Asia;Syrian Arab Republic;;ALEPPO INT. AEROPOR;36.18;37.20;400070
Asia;Syrian Arab Republic;;DAMASCUS INT. AIRPO;33.42;36.52;400800
Asia;Syrian Arab Republic;;DARAA;32.60;36.10;400950
Asia;Syrian Arab Republic;;DEIR EZZOR;35.32;40.15;400450
Asia;Syrian Arab Republic;;HAMA;35.12;36.75;400300
Asia;Syrian Arab Republic;;LATTAKIA;35.53;35.77;400220
Asia;Syrian Arab Republic;;NABK;34.03;36.72;400830
Asia;Syrian Arab Republic;;PALMYRA;34.55;38.30;400610
Asia;Syrian Arab Republic;;SAFITA;34.82;36.13;400660
Asia;Taiwan, Province of China;;CHIANG KAI SHEK;25.08;121.22;466860
Asia;Taiwan, Province of China;;CHIAYI;23.50;120.45;467480
Asia;Taiwan, Province of China;;CHIAYI (TW-AFB);23.47;120.38;467460
Asia;Taiwan, Province of China;;CHIHHANG (TW-AFB);22.80;121.18;467600
Asia;Taiwan, Province of China;;CHILUNG;25.15;121.80;466940
Asia;Taiwan, Province of China;;CHINMEM/SHATOU(AFB);24.43;118.37;467360
Asia;Taiwan, Province of China;;DONGSHA DAO;20.67;116.72;597920
Asia;Taiwan, Province of China;;HENGCHUN;21.93;120.83;467520
Asia;Taiwan, Province of China;;HENGCHUN;22.00;120.75;595590
Asia;Taiwan, Province of China;;HSINCHU (TW-AFB);24.82;120.93;467560
Asia;Taiwan, Province of China;;HSINCHU CITY;24.83;120.93;467570
Asia;Taiwan, Province of China;;HUA-LIEN CITY;23.98;121.60;466990
Asia;Taiwan, Province of China;;HULIEN AB (=593620);24.03;121.62;467630
Asia;Taiwan, Province of China;;ILAN CITY;24.75;121.78;467080
Asia;Taiwan, Province of China;;KANGSHAN (TW-AFB);22.78;120.27;467450
Asia;Taiwan, Province of China;;KAOHSIUNG;22.63;120.28;467440
Asia;Taiwan, Province of China;;KAOHSIUNG INTL ARPT;22.58;120.35;467400
Asia;Taiwan, Province of China;;LAN YU;22.03;121.55;595670
Asia;Taiwan, Province of China;;MAKUNG AB (=593450);23.58;119.62;467340
Asia;Taiwan, Province of China;;MAZU;26.17;119.93;588490
Asia;Taiwan, Province of China;;NANSHA DAO;10.38;114.37;599970
Asia;Taiwan, Province of China;;PENGHU ISLANDS;23.50;119.50;467350
